school_year,building_id,teacher_count,paid_quantity,order_amount
2017,600061662,23,504,2422.3
2017,600061666,1,492,0
2017,600061667,19,482,0
2017,600061669,17,400,0
2017,600061670,18,499,409.49
2017,600061673,1,125,656.25
2017,600061674,1,20,64.9
2017,600061675,11,271,1490.5
2017,600061677,9,203,907.19
2017,600061679,10,780,3338.6
2017,600061682,13,325,1706.25
2017,600061688,12,291,1702.47
2017,600061689,7,250,1741.8
2017,600061692,1,46,143.52
2017,600061693,23,575,4306.75
2017,600061698,1,160,519.2
2017,600061700,1,14,45.43
2017,600061702,2,400,731.25
2017,600061705,3,63,336.75
2017,600061708,3,96,524
2017,600061709,4,118,337.59
2017,600061711,4,135,489.94
2017,600061714,1,100,324.5
2017,600061715,2,58,188.21
2017,600061718,18,463,340.56
2017,600061720,6,109,599.5
2017,600061721,2,128,809.75
2017,600061722,16,331,1737.75
2017,600061723,5,132,726
2017,600061726,26,634,667.45
2017,600061727,27,815,241.56
2017,600061734,16,530,2013
2017,600061735,1,50,275
2017,600061742,1,4,44
2017,600061743,29,605,3205.09
2017,600061747,1,1,19.99
2017,600061754,1,22,121
2017,600061756,1,166,323.7
2017,600061763,4,114,467.18
2017,600061764,2,58,366.76
2017,600061766,1,20,159.8
2017,600061770,1,78,124.8
2017,600061775,1,24,126
2017,600061780,1,20,64.9
2017,600061790,4,159,778.09
2017,600061793,8,295,1268.3
2017,600061799,3,134,612.58
2017,600061800,8,195,0
2017,600061803,1,1,19.95
2017,600061804,2,725,3934.5
2017,600061811,2,510,689.28
2017,600061818,1,10,47
2017,600061821,4,129,460.42
2017,600061825,0,188,599.06
2017,600061833,18,621,2850.23
2017,600061836,1,320,1705
2017,600061837,5,690,3211.6
2017,600061839,4,89,566.25
2017,600061841,5,186,1154.6
2017,600061843,21,420,2549.96
2017,600061844,11,323,2066.26
2017,600061845,7,160,1049.3
2017,600061847,12,238,1344.82
2017,600061850,1,288,1521.5
2017,600061855,9,230,949.57
2017,600061856,27,651,0
2017,600061861,2,840,4683.21
2017,600061862,1,10,74.9
2017,600061863,20,670,0
2017,600061865,2,60,330
2017,600061869,3,94,566.75
2017,600061880,6,108,523.18
2017,600061882,16,402,1860.2
2017,600061884,23,648,4106.4
2017,600061885,18,329,0
2017,600061886,31,678,4139.66
2017,600061887,1,10,51
2017,600061889,1,10,74.9
2017,600061890,1,60,149.6
2017,600061891,2,36,198
2017,600061892,1,220,713.9
2017,600061893,3,80,440
2017,600061894,9,192,1002.65
2017,600061897,2,50,275
2017,600061900,7,387,1668.99
2017,600061901,22,682,3097.05
2017,600061902,1,580,2829.2
2017,600061909,7,119,654.5
2017,600061913,5,170,750.85
2017,600061914,9,270,1929.15
2017,600061915,9,327,2189.05
2017,600061919,0,440,0
2017,600061923,1,10,32.45
2017,600061929,1,10,61.46
2017,600061930,15,305,1677.5
2017,600061931,1,34,226.95
2017,600061935,11,233,866.13
2017,600061937,4,141,610.5
2017,600061939,20,627,4091.01
2017,600061942,17,452,2699.62
2017,600061943,3,201,1211.25
2017,600061945,2,54,211.32
2017,600061947,6,146,976.9
2017,600061948,1,52,286
2017,600061954,14,317,2092.25
2017,600061956,6,235,1527.5
2017,600061957,15,351,1842.75
2017,600061959,3,44,214.5
2017,600061961,4,60,345.5
2017,600061964,15,327,1569.37
2017,600061966,1,10,0
2017,600061968,7,149,975.24
2017,600061970,1,860,3297.25
2017,600061973,8,287,0
2017,600061974,1,20,41.2
2017,600061975,24,546,2658.32
2017,600061978,3,186,1170.3
2017,600061981,12,475,816.4
2017,600061982,27,717,0
2017,600061984,1,155,813.75
2017,600061985,5,155,637.81
2017,600061988,27,638,137.5
2017,600061989,5,332,240.5
2017,600061992,15,561,2183.5
2017,600061994,19,690,0
2017,600061997,7,130,749.77
2017,600061998,20,842,2826.31
2017,600061999,8,279,1170.48
2017,600062000,2,30,165
2017,600062003,6,164,996
2017,600062005,11,260,1422
2017,600062007,13,254,0
2017,600062010,16,445,0
2017,600062012,16,328,1718.1
2017,600062013,11,250,0
2017,600062015,2,64,231.68
2017,600062016,4,322,1465.17
2017,600062025,24,585,0
2017,600062046,7,240,1320
2017,600062048,3,90,471
2017,600062052,3,60,295.15
2017,600062055,4,296,1931.15
2017,600062058,15,350,2058.2
2017,600062059,6,398,2623.8
2017,600062060,14,466,2602.35
2017,600062061,1,60,471
2017,600062063,9,420,973.5
2017,600062067,5,260,843.7
2017,600062070,2,123,688
2017,600062073,1,260,1644.2
2017,600062074,1,5,26.25
2017,600062075,4,193,1061.5
2017,600062076,7,355,1245.8
2017,600062079,3,77,288.2
2017,600062080,1,12,66
2017,600062081,6,256,831.27
2017,600062083,1,180,584.1
2017,600062085,3,69,541.65
2017,600062087,6,135,708.75
2017,600062088,5,286,1588
2017,600062090,1,10,55
2017,600062094,2,430,2193
2017,600062097,3,32,183.49
2017,600062100,2,48,264
2017,600062101,1,20,105
2017,600062104,1,500,2199
2017,600062106,2,56,217.8
2017,600062107,4,123,447.7
2017,600062111,11,454,1473.23
2017,600062114,4,326,1783.5
2017,600062115,12,450,1798.5
2017,600062119,8,148,814
2017,600062124,13,286,1496
2017,600062125,11,211,1087.55
2017,600062131,9,238,1012.91
2017,600062133,22,750,123.75
2017,600062134,2,143,969.8
2017,600062135,12,311,382.91
2017,600062138,6,177,783.1
2017,600062140,3,161,614.9
2017,600062141,4,270,1228.5
2017,600062145,5,104,357.53
2017,600062146,20,583,62.37
2017,600062150,27,821,3854.59
2017,600062151,8,180,866.25
2017,600062152,1,100,759.8
2017,600062154,11,371,1497.06
2017,600062155,12,316,0
2017,600062157,15,274,47
2017,600062165,2,175,907.5
2017,600062166,7,148,777
2017,600062169,4,259,902.05
2017,600062170,10,404,584.1
2017,600062172,4,238,970.75
2017,600062174,1,296,1554
2017,600062175,1,100,0
2017,600062176,4,316,1651.8
2017,600062178,25,840,4775.38
2017,600062179,1,20,66
2017,600062180,15,355,1854.6
2017,600062183,7,183,966.25
2017,600062185,2,53,0
2017,600062192,2,29,115.5
2017,600062196,22,566,3295.85
2017,600062198,11,264,0
2017,600062199,23,1016,3236.14
2017,600062201,11,462,2504.25
2017,600062202,6,211,1149.51
2017,600062203,15,254,0
2017,600062204,6,273,1156.96
2017,600062209,2,672,3913.56
2017,600062213,7,519,2134.61
2017,600062217,9,215,1187.2
2017,600062218,7,146,792.75
2017,600062220,2,70,502.5
2017,600062221,3,76,324.58
2017,600062224,3,84,462
2017,600062227,15,360,0
2017,600062229,1,10,55
2017,600062235,9,186,976.5
2017,600062237,7,123,645.75
2017,600062238,3,80,555.55
2017,600062239,5,116,559.16
2017,600062242,1,60,449.4
2017,600062245,4,79,417.68
2017,600062246,0,85,467.5
2017,600062247,1,110,598.75
2017,600062248,0,65,357.5
2017,600062249,1,100,534.85
2017,600062251,0,85,455.81
2017,600062254,1,10,33
2017,600062259,2,41,225.5
2017,600062260,10,220,1023.4
2017,600062261,4,230,1246.25
2017,600062262,8,221,622.38
2017,600062266,6,122,546.95
2017,600062272,2,60,369.65
2017,600062273,0,376,0
2017,600062280,18,813,2638.45
2017,600062281,27,720,3815
2017,600062284,1,26,85.8
2017,600062286,18,323,6.75
2017,600062289,17,370,0
2017,600062293,12,281,1545.5
2017,600062296,2,20,128
2017,600062300,1,25,137.5
2017,600062302,20,480,0
2017,600062306,2,37,203.5
2017,600062307,1,1,23
2017,600062309,7,166,913
2017,600062311,7,350,0
2017,600062312,19,465,2557.5
2017,600062315,1,36,189
2017,600062316,10,202,1309.2
2017,600062319,13,333,2043
2017,600062322,2,48,371.73
2017,600062325,8,340,2206
2017,600062326,31,747,3921.75
2017,600062330,6,112,592.2
2017,600062331,2,190,1256.5
2017,600062333,5,95,617.2
2017,600062336,10,487,2150.79
2017,600062340,6,125,207.9
2017,600062341,17,456,2568.32
2017,600062342,6,150,707.55
2017,600062343,19,552,2840.55
2017,600062344,11,428,1350.86
2017,600062347,1,599,2768.02
2017,600062351,13,438,1421.31
2017,600062352,2,75,719.01
2017,600062354,12,279,1168.24
2017,600062358,2,584,2083.08
2017,600062360,4,71,253.01
2017,600062362,5,91,446.9
2017,600062368,1,50,101.25
2017,600062373,1,300,1625
2017,600062374,3,150,303.75
2017,600062378,1,68,374
2017,600062383,1,1412,4253.28
2017,600062388,1,45,369.25
2017,600062389,25,549,2892.5
2017,600062392,3,138,1198.86
2017,600062393,25,528,2881.45
2017,600062394,9,726,3316.5
2017,600062396,3,43,450.35
2017,600062397,3,296,1747.2
2017,600062401,8,230,1253.9
2017,600062402,2,141,697.65
2017,600062404,17,441,0
2017,600062411,10,240,1468.8
2017,600062413,7,244,854.72
2017,600062415,1,18,94.5
2017,600062416,20,764,2558.33
2017,600062422,29,900,5241.55
2017,600062423,17,545,3173.25
2017,600062425,9,388,1711.61
2017,600062426,22,431,19.95
2017,600062427,8,181,1190.53
2017,600062430,10,247,1106.5
2017,600062431,7,147,808.5
2017,600062432,6,247,1386.7
2017,600062434,9,206,1081.5
2017,600062436,3,190,899.6
2017,600062437,7,315,0
2017,600062438,35,912,0
2017,600062439,1,80,215.6
2017,600062441,1,20,179.8
2017,600062444,2,22,111.6
2017,600062446,2,134,512.6
2017,600062447,10,215,497.91
2017,600062448,14,331,1729.95
2017,600062449,1,25,137.5
2017,600062452,1,30,235.5
2017,600062458,2,80,371.95
2017,600062459,4,170,892.5
2017,600062460,9,323,1368.75
2017,600062461,3,277,909.6
2017,600062463,1,40,129.8
2017,600062464,2,43,231.5
2017,600062465,2,334,1772.9
2017,600062466,29,742,3299.1
2017,600062472,11,265,1345.73
2017,600062473,1,81,445.5
2017,600062474,3,169,904.81
2017,600062478,1,21,69.3
2017,600062479,4,167,771.76
2017,600062480,1,1,0
2017,600062481,2,162,556.56
2017,600062482,4,108,578.6
2017,600062486,4,115,814.42
2017,600062487,10,308,2024.7
2017,600062488,5,112,517.35
2017,600062489,3,158,981.8
2017,600062490,7,334,1083.83
2017,600062494,5,166,936.65
2017,600062495,12,520,2869.6
2017,600062497,19,590,0
2017,600062498,3,111,412.06
2017,600062499,6,260,941.96
2017,600062502,1,333,0
2017,600062504,15,500,2535
2017,600062505,5,264,1819.5
2017,600062506,18,925,4661.93
2017,600062509,8,264,1684
2017,600062511,5,205,697
2017,600062513,6,189,935.77
2017,600062518,16,356,1872.75
2017,600062519,4,310,1087.3
2017,600062520,8,162,891
2017,600062521,6,495,2621.25
2017,600062525,1,32,176
2017,600062528,7,184,849.64
2017,600062530,1,35,98
2017,600062531,4,258,996.66
2017,600062532,10,358,2142.9
2017,600062533,1,60,330
2017,600062539,29,732,3637.8
2017,600062542,6,186,876.23
2017,600062543,10,210,1155
2017,600062546,18,449,0
2017,600062547,1,240,1260
2017,600062549,3,268,981.2
2017,600062550,10,310,1439.46
2017,600062551,1,67,368.5
2017,600062552,2,220,1119.8
2017,600062553,4,382,1595.88
2017,600062554,12,268,1474
2017,600062558,1,187,1252.1
2017,600062562,1,72,179.52
2017,600062563,11,239,1161.16
2017,600062564,1,86,315.15
2017,600062565,13,254,19.99
2017,600062566,6,677,2494.8
2017,600062572,2,414,2156.6
2017,600062574,5,128,613.8
2017,600062577,1,75,412.5
2017,600062578,8,152,670.07
2017,600062579,11,325,2022.5
2017,600062581,15,252,1323
2017,600062583,1,18,152.82
2017,600062584,26,850,4296.5
2017,600062585,9,256,1056.22
2017,600062586,5,138,474.26
2017,600062589,3,436,1625.06
2017,600062591,18,372,0
2017,600062593,8,300,1136.88
2017,600062599,2,313,1648.25
2017,600062600,8,190,1084.1
2017,600062601,20,470,64.9
2017,600062602,2,348,74.8
2017,600062603,3,62,232.6
2017,600062604,1,35,192.5
2017,600062605,2,110,687.24
2017,600062606,15,337,2026.65
2017,600062607,5,98,539
2017,600062608,3,303,1242.46
2017,600062609,2,240,778.8
2017,600062612,13,292,1425.06
2017,600062617,15,308,0
2017,600062622,11,319,74.25
2017,600062623,20,705,2558.67
2017,600062624,7,194,486.7
2017,600062625,11,548,2377.84
2017,600062630,6,274,1586.7
2017,600062631,3,162,630.08
2017,600062636,15,402,55
2017,600062637,8,264,0
2017,600062639,14,336,1764
2017,600062641,3,63,494.55
2017,600062644,4,86,520
2017,600062645,4,210,1054.64
2017,600062649,27,765,2557.5
2017,600062650,1,212,1116
2017,600062655,2,285,1061.2
2017,600062658,3,60,401.76
2017,600062659,16,384,2291.4
2017,600062660,3,186,0
2017,600062661,13,320,0
2017,600062667,2,240,778.8
2017,600062670,2,64,24.92
2017,600062671,2,70,402.4
2017,600062672,25,631,4097.27
2017,600062675,7,192,1049.5
2017,600062676,2,38,209
2017,600062677,4,193,768.35
2017,600062680,14,540,1552.06
2017,600062681,2,36,198
2017,600062682,13,399,2427.29
2017,600062684,1,233,1342.2
2017,600062686,5,474,2467.65
2017,600062687,3,248,1539.33
2017,600062688,3,96,485.65
2017,600062693,4,95,627.75
2017,600062694,6,150,1011.5
2017,600062695,9,258,1734.29
2017,600062698,5,201,1386.1
2017,600062700,5,485,2613.85
2017,600062701,3,30,235.5
2017,600062702,13,140,1020.19
2017,600062704,13,488,2805.82
2017,600062705,16,394,0
2017,600062706,2,27,148.5
2017,600062709,3,118,637
2017,600062710,5,190,724.79
2017,600062712,7,388,1737.6
2017,600062716,10,222,1514.75
2017,600062724,2,200,1105
2017,600062725,13,285,1496.25
2017,600062728,6,204,1326.8
2017,600062730,1,140,770
2017,600062731,1,260,843.7
2017,600062732,3,59,248.5
2017,600062741,7,203,859.35
2017,600062745,7,225,0
2017,600062747,0,360,0
2017,600062748,2,35,188
2017,600062752,1,60,434.4
2017,600062753,6,115,622.3
2017,600062754,14,140,770
2017,600062755,2,90,174.75
2017,600062757,1,10,55
2017,600062758,1,560,755.18
2017,600062761,2,740,4306.05
2017,600062762,13,339,1875.65
2017,600062764,11,183,1004
2017,600062765,1,160,840
2017,600062767,6,189,1183.27
2017,600062770,6,315,1039.5
2017,600062771,1,40,159.6
2017,600062772,3,246,766.7
2017,600062774,6,98,514.5
2017,600062775,1,52,286
2017,600062776,20,728,4191.4
2017,600062778,1,300,2247
2017,600062780,1,70,390
2017,600062782,4,110,492.25
2017,600062783,2,21,116
2017,600062784,1,24,132
2017,600062785,2,80,440
2017,600062787,12,300,1650
2017,600062792,5,569,0
2017,600062794,4,101,549.25
2017,600062795,8,206,1150.95
2017,600062796,8,175,962.5
2017,600062799,16,436,2601.14
2017,600062801,18,606,3658.62
2017,600062802,23,619,3628.31
2017,600062803,12,403,2431.59
2017,600062806,18,577,3499.65
2017,600062807,19,409,2631.25
2017,600062810,8,678,2299.03
2017,600062812,2,40,180.4
2017,600062813,6,132,633.5
2017,600062814,7,258,987.83
2017,600062815,1,260,1521.25
2017,600062817,1,630,1965.6
2017,600062818,7,183,994.5
2017,600062819,15,618,1928.16
2017,600062821,4,82,451
2017,600062824,1,40,314
2017,600062825,12,398,99
2017,600062828,5,105,640.75
2017,600062835,2,308,999.46
2017,600062836,10,468,561.66
2017,600062838,0,671,687.5
2017,600062840,10,532,2919.7
2017,600062844,1,540,2945
2017,600062851,15,251,1317.75
2017,600062857,1,265,26.25
2017,600062862,10,229,1152.25
2017,600062863,2,45,247.5
2017,600062864,7,166,913
2017,600062867,1,16,84
2017,600062869,13,430,1455.49
2017,600062870,11,364,1349.07
2017,600062873,7,349,1905.63
2017,600062878,16,283,1501.09
2017,600062879,6,118,606.7
2017,600062881,2,100,604.65
2017,600062884,1,30,165
2017,600062886,15,448,814
2017,600062890,11,287,1313.29
2017,600062892,1,30,97.35
2017,600062893,1,18,99
2017,600062894,13,283,1452.29
2017,600062898,3,149,819.5
2017,600062904,12,224,1176
2017,600062905,2,34,248.3
2017,600062906,5,135,798.9
2017,600062907,1,38,112.86
2017,600062912,5,83,456.5
2017,600062913,3,75,412.5
2017,600062915,4,197,1064.4
2017,600062916,8,198,945.78
2017,600062918,5,138,942.6
2017,600062919,2,216,1381.1
2017,600062920,15,192,1006.5
2017,600062921,11,424,1288.28
2017,600062922,2,220,990.2
2017,600062923,4,292,1963.08
2017,600062927,2,130,235.5
2017,600062929,1,40,129.8
2017,600062932,2,82,266.09
2017,600062933,1,50,101.25
2017,600062934,4,180,711.3
2017,600062938,3,204,503.14
2017,600062941,7,124,890.2
2017,600062942,5,110,605
2017,600062943,1,191,1050.5
2017,600062944,4,163,627.8
2017,600062946,5,108,678.6
2017,600062947,1,30,149.7
2017,600062950,2,118,641.5
2017,600062951,16,415,189
2017,600062954,2,20,153.4
2017,600062955,4,255,1310.19
2017,600062957,7,240,1642.92
2017,600062958,9,245,1441.5
2017,600062960,8,299,1373.9
2017,600062961,4,351,945.05
2017,600062963,6,288,847.01
2017,600062964,11,248,0
2017,600062965,4,145,594.55
2017,600062966,17,644,2111.83
2017,600062967,4,492,1501.83
2017,600062968,4,176,560.12
2017,600062969,23,575,3656
2017,600062970,0,270,2119.5
2017,600062978,8,334,1548.05
2017,600062980,6,157,715.85
2017,600062984,12,270,1604.7
2017,600062985,12,286,137.5
2017,600062987,11,320,1267.22
2017,600062988,7,188,1011.5
2017,600062989,6,263,836.66
2017,600062991,10,271,1722.36
2017,600062992,2,56,439.6
2017,600062996,6,256,1647
2017,600062999,1,166,538.67
2017,600063002,3,125,507.1
2017,600063003,1,16,88
2017,600063004,1,10,55
2017,600063005,3,182,793.54
2017,600063007,2,124,568.16
2017,600063008,19,691,3620.3
2017,600063010,1,482,2037.64
2017,600063013,2,250,1104.4
2017,600063017,3,75,464.24
2017,600063020,1,12,94.2
2017,600063021,10,639,2231.25
2017,600063022,4,127,558.25
2017,600063024,1,462,1979.3
2017,600063025,2,40,215.3
2017,600063026,6,501,1268.85
2017,600063027,1,267,1633.1
2017,600063029,20,549,157
2017,600063031,7,314,986.38
2017,600063033,24,592,3256
2017,600063034,1,75,412.5
2017,600063035,24,703,911.07
2017,600063037,9,378,1985.2
2017,600063039,13,380,0
2017,600063040,1,27,202.23
2017,600063041,9,195,1302.25
2017,600063042,4,197,618.07
2017,600063043,2,47,298.3
2017,600063045,0,503,2766.5
2017,600063046,2,91,456.47
2017,600063048,1,158,858.74
2017,600063049,13,762,4712.9
2017,600063079,1,21,110.25
2017,600063082,2,88,439.12
2017,600063089,7,105,0
2017,600063100,6,401,2721.75
2017,600063105,2,50,218.5
2017,600063146,2,48,274.28
2017,600063166,6,123,820.34
2017,600063177,4,59,321.8
2017,600063198,1,21,115.5
2017,600063207,1,20,110
2017,600063212,4,68,374
2017,600063225,1,34,178.5
2017,600063237,3,266,912.6
2017,600063240,3,154,576.4
2017,600063241,3,136,424.32
2017,600063251,8,237,1069.74
2017,600063253,2,80,502.88
2017,600063254,1,64,352
2017,600063285,0,88,484
2017,600063291,1,18,134.82
2017,600063294,5,80,440
2017,600063296,4,78,409.5
2017,600063390,4,85,271.95
2017,600063392,9,128,767.01
2017,600063406,1,10,32.45
2017,600063425,5,75,449.8
2017,600063432,9,209,1261.87
2017,600063450,2,63,155.55
2017,600063453,6,94,672.54
2017,600063461,7,130,834.6
2017,600063555,1,35,192.5
2017,600063559,9,432,1347.84
2017,600063560,1,26,136.5
2017,600063569,12,404,2341.4
2017,600063570,11,301,1515.25
2017,600063571,7,440,1955.96
2017,600063577,4,214,1177
2017,600063582,1,65,649.35
2017,600063587,5,114,505.33
2017,600063590,8,177,1008.84
2017,600063593,3,120,315
2017,600063594,19,880,3676.27
2017,600063595,1,80,440
2017,600063599,1,20,110
2017,600063603,6,231,903.98
2017,600063607,1,25,131.25
2017,600063609,1,44,142.78
2017,600063612,4,107,575
2017,600063613,10,521,2627.75
2017,600063616,7,204,999.24
2017,600063619,1,292,1606
2017,600063620,1,201,1105.5
2017,600063621,1,10,64.9
2017,600063624,6,138,617.25
2017,600063625,5,153,752.25
2017,600063626,3,104,350.03
2017,600063627,1,26,104.42
2017,600063628,7,448,1893.23
2017,600063629,21,531,2916
